2024-05-14 11:55:31.777      5.26369     11.90618
2024-05-14 11:55:31.789      5.26226     11.90460
2024-05-14 11:55:31.800      5.26206     11.90386
2024-05-14 11:55:31.811      5.26246     11.90444
2024-05-14 11:55:31.823      5.26195     11.90470
2024-05-14 11:55:31.834      5.26221     11.90511
2024-05-14 11:55:31.846      5.26208     11.90529
2024-05-14 11:55:31.857      5.26238     11.90572
2024-05-14 11:55:31.868      5.26299     11.90573
2024-05-14 11:55:31.880      5.26277     11.90502
2024-05-14 11:55:31.891      5.26326     11.90515
2024-05-14 11:55:31.902      5.26311     11.90545
2024-05-14 11:55:31.914      5.26331     11.90557
2024-05-14 11:55:31.925      5.26357     11.90561
2024-05-14 11:55:31.936      5.26367     11.90555
2024-05-14 11:55:31.948      5.26381     11.90636
2024-05-14 11:55:31.959      5.26359     11.90598
2024-05-14 11:55:31.971      5.26393     11.90579
2024-05-14 11:55:31.982      5.26381     11.90554
2024-05-14 11:55:31.993      5.26411     11.90555
2024-05-14 11:55:32.005      5.26420     11.90606
2024-05-14 11:55:32.016      5.26473     11.90611
2024-05-14 11:55:32.027      5.26444     11.90565
2024-05-14 11:55:32.039      5.26446     11.90595
2024-05-14 11:55:32.050      5.26454     11.90655
2024-05-14 11:55:32.061      5.26456     11.90640
2024-05-14 11:55:32.073      5.26434     11.90629
2024-05-14 11:55:32.084      5.26432     11.90592
2024-05-14 11:55:32.096      5.26459     11.90591
2024-05-14 11:55:32.107      5.26453     11.90608
2024-05-14 11:55:32.118      5.26464     11.90618
2024-05-14 11:55:32.130      5.26474     11.90658
2024-05-14 11:55:32.141      5.26483     11.90613
2024-05-14 11:55:32.152      5.26460     11.90621
2024-05-14 11:55:32.164      5.26495     11.90651
2024-05-14 11:55:32.175      5.26517     11.90662
2024-05-14 11:55:32.186      5.26463     11.90646
2024-05-14 11:55:32.198      5.26485     11.90616
2024-05-14 11:55:32.209      5.26494     11.90657
2024-05-14 11:55:32.221      5.26490     11.90645
2024-05-14 11:55:32.232      5.26478     11.90626
2024-05-14 11:55:32.243      5.26461     11.90647
2024-05-14 11:55:32.255      5.26420     11.90604
2024-05-14 11:55:32.266      5.26403     11.90620
2024-05-14 11:55:32.277      5.26437     11.90633
2024-05-14 11:55:32.289      5.26452     11.90587
2024-05-14 11:55:32.300      5.26396     11.90606
2024-05-14 11:55:32.311      5.26443     11.90642
2024-05-14 11:55:32.323      5.26506     11.90612
2024-05-14 11:55:32.334      5.26504     11.90589
2024-05-14 11:55:32.346      5.26481     11.90600
2024-05-14 11:55:32.357      5.26454     11.90581
2024-05-14 11:55:32.368      5.26469     11.90591
2024-05-14 11:55:32.380      5.26434     11.90573
2024-05-14 11:55:32.391      5.26471     11.90570
2024-05-14 11:55:32.402      5.26429     11.90606
2024-05-14 11:55:32.414      5.26427     11.90626
2024-05-14 11:55:32.425      5.26461     11.90608
2024-05-14 11:55:32.436      5.26452     11.90631
2024-05-14 11:55:32.448      5.26409     11.90606
2024-05-14 11:55:32.459      5.26452     11.90593
2024-05-14 11:55:32.471      5.26449     11.90647
2024-05-14 11:55:32.482      5.26465     11.90654
2024-05-14 11:55:32.493      5.26461     11.90659
2024-05-14 11:55:32.505      5.26457     11.90626
2024-05-14 11:55:32.516      5.26433     11.90610
2024-05-14 11:55:32.527      5.26456     11.90648
2024-05-14 11:55:32.539      5.26485     11.90637
2024-05-14 11:55:32.550      5.26471     11.90653
2024-05-14 11:55:32.561      5.26456     11.90659
2024-05-14 11:55:32.573      5.26450     11.90658
2024-05-14 11:55:32.584      5.26446     11.90622
2024-05-14 11:55:32.596      5.26445     11.90597
2024-05-14 11:55:32.607      5.26456     11.90683
2024-05-14 11:55:32.618      5.26447     11.90692
2024-05-14 11:55:32.630      5.26412     11.90644
2024-05-14 11:55:32.641      5.26456     11.90625
2024-05-14 11:55:32.652      5.26475     11.90640
2024-05-14 11:55:32.664      5.26471     11.90658
2024-05-14 11:55:32.675      5.26438     11.90661
2024-05-14 11:55:32.686      5.26444     11.90635
2024-05-14 11:55:32.698      5.26453     11.90619
2024-05-14 11:55:32.709      5.26440     11.90594
2024-05-14 11:55:32.721      5.26426     11.90584
2024-05-14 11:55:32.732      5.26466     11.90627
2024-05-14 11:55:32.743      5.26467     11.90681
2024-05-14 11:55:32.755      5.26481     11.90684
2024-05-14 11:55:32.766      5.26464     11.90681
2024-05-14 11:55:32.777      5.26476     11.90651
2024-05-14 11:55:32.789      5.26465     11.90662
2024-05-14 11:55:32.800      5.26429     11.90662
2024-05-14 11:55:32.811      5.26462     11.90643
2024-05-14 11:55:32.823      5.26471     11.90659
2024-05-14 11:55:32.834      5.26501     11.90624
2024-05-14 11:55:32.846      5.26447     11.90613
2024-05-14 11:55:32.857      5.26405     11.90652
2024-05-14 11:55:32.868      5.26424     11.90663
2024-05-14 11:55:32.880      5.26460     11.90642
2024-05-14 11:55:32.891      5.26472     11.90650
2024-05-14 11:55:32.902      5.26455     11.90675
2024-05-14 11:55:32.914      5.26507     11.90663
